"X","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday.x","Dept","Weekly_Sales","IsHoliday.y","Week","Year","Month","Type","Size"
351734,43,"9/3/2010",80.43,2.577,NA,NA,NA,NA,NA,203.4507258,9.816,FALSE,1,6043.11,FALSE,36,2010,9,"C",41062
351800,43,"9/10/2010",81.32,2.565,NA,NA,NA,NA,NA,203.4214677,9.816,TRUE,1,7270.24,TRUE,37,2010,9,"C",41062
351841,43,"9/17/2010",78.86,2.582,NA,NA,NA,NA,NA,203.4499286,9.816,FALSE,1,8746.49,FALSE,38,2010,9,"C",41062
351894,43,"9/24/2010",77.42,2.624,NA,NA,NA,NA,NA,203.5216786,9.816,FALSE,1,7241.36,FALSE,39,2010,9,"C",41062
351940,43,"10/1/2010",77.93,2.603,NA,NA,NA,NA,NA,203.5934286,10.21,FALSE,1,7594.8,FALSE,40,2010,10,"C",41062
351984,43,"10/8/2010",72.81,2.633,NA,NA,NA,NA,NA,203.6651786,10.21,FALSE,1,8748.54,FALSE,41,2010,10,"C",41062
352038,43,"10/15/2010",68.78,2.72,NA,NA,NA,NA,NA,203.7299032,10.21,FALSE,1,9853.95,FALSE,42,2010,10,"C",41062
352073,43,"10/22/2010",69.46,2.725,NA,NA,NA,NA,NA,203.7770645,10.21,FALSE,1,11067.33,FALSE,43,2010,10,"C",41062
352128,43,"10/29/2010",65.88,2.716,NA,NA,NA,NA,NA,203.8242258,10.21,FALSE,1,16761.88,FALSE,44,2010,10,"C",41062
352174,43,"11/5/2010",62.52,2.689,NA,NA,NA,NA,NA,203.8713871,10.21,FALSE,1,13106.05,FALSE,45,2010,11,"C",41062
352226,43,"11/12/2010",59.98,2.728,NA,NA,NA,NA,NA,203.9185484,10.21,FALSE,1,6059.1,FALSE,46,2010,11,"C",41062
352270,43,"11/19/2010",54.96,2.771,NA,NA,NA,NA,NA,203.8191286,10.21,FALSE,1,6037.71,FALSE,47,2010,11,"C",41062
352302,43,"11/26/2010",54.76,2.735,NA,NA,NA,NA,NA,203.6952786,10.21,TRUE,1,6244.51,TRUE,48,2010,11,"C",41062
352353,43,"12/3/2010",44.56,2.708,NA,NA,NA,NA,NA,203.5714286,10.21,FALSE,1,6919.76,FALSE,49,2010,12,"C",41062
352374,43,"12/10/2010",52.52,2.843,NA,NA,NA,NA,NA,203.4475786,10.21,FALSE,1,7898.49,FALSE,50,2010,12,"C",41062
352420,43,"12/17/2010",56.51,2.869,NA,NA,NA,NA,NA,203.3996521,10.21,FALSE,1,14046.05,FALSE,51,2010,12,"C",41062
352493,43,"12/24/2010",57.15,2.886,NA,NA,NA,NA,NA,203.4086682,10.21,FALSE,1,10004.14,FALSE,52,2010,12,"C",41062
352517,43,"12/31/2010",48.61,2.943,NA,NA,NA,NA,NA,203.4176843,10.21,TRUE,1,4969.01,TRUE,53,2010,12,"C",41062
352576,43,"1/7/2011",40.47,2.976,NA,NA,NA,NA,NA,203.4267005,10.398,FALSE,1,4972.06,FALSE,2,2011,1,"C",41062
352641,43,"1/14/2011",43.45,2.983,NA,NA,NA,NA,NA,203.4840645,10.398,FALSE,1,5169.85,FALSE,3,2011,1,"C",41062
352689,43,"1/21/2011",53.05,3.016,NA,NA,NA,NA,NA,203.8315161,10.398,FALSE,1,5741.3,FALSE,4,2011,1,"C",41062
352731,43,"1/28/2011",44.98,3.01,NA,NA,NA,NA,NA,204.1789677,10.398,FALSE,1,5692.48,FALSE,5,2011,1,"C",41062
352772,43,"2/4/2011",33.21,2.989,NA,NA,NA,NA,NA,204.5264194,10.398,FALSE,1,6035.77,FALSE,6,2011,2,"C",41062
352811,43,"2/11/2011",40.65,3.022,NA,NA,NA,NA,NA,204.873871,10.398,TRUE,1,11217.71,TRUE,7,2011,2,"C",41062
352850,43,"2/18/2011",59.15,3.045,NA,NA,NA,NA,NA,205.1683214,10.398,FALSE,1,16630.05,FALSE,8,2011,2,"C",41062
352884,43,"2/25/2011",58.37,3.065,NA,NA,NA,NA,NA,205.4415714,10.398,FALSE,1,6078.3,FALSE,9,2011,2,"C",41062
352947,43,"3/4/2011",60.26,3.288,NA,NA,NA,NA,NA,205.7148214,10.398,FALSE,1,6446.77,FALSE,10,2011,3,"C",41062
352980,43,"3/11/2011",60.24,3.459,NA,NA,NA,NA,NA,205.9880714,10.398,FALSE,1,6554.22,FALSE,11,2011,3,"C",41062
353027,43,"3/18/2011",68.98,3.488,NA,NA,NA,NA,NA,206.225924,10.398,FALSE,1,6214.84,FALSE,12,2011,3,"C",41062
353086,43,"3/25/2011",65.53,3.473,NA,NA,NA,NA,NA,206.4496175,10.398,FALSE,1,5047.4,FALSE,13,2011,3,"C",41062
353143,43,"4/1/2011",67.79,3.524,NA,NA,NA,NA,NA,206.6733111,10.581,FALSE,1,6218.97,FALSE,14,2011,4,"C",41062
353201,43,"4/8/2011",70.35,3.622,NA,NA,NA,NA,NA,206.8970046,10.581,FALSE,1,6780.43,FALSE,15,2011,4,"C",41062
353223,43,"4/15/2011",65.01,3.743,NA,NA,NA,NA,NA,207.1015429,10.581,FALSE,1,8448.06,FALSE,16,2011,4,"C",41062
353302,43,"4/22/2011",74.49,3.807,NA,NA,NA,NA,NA,207.2581929,10.581,FALSE,1,10800.8,FALSE,17,2011,4,"C",41062
353356,43,"4/29/2011",71.34,3.81,NA,NA,NA,NA,NA,207.4148429,10.581,FALSE,1,8852.07,FALSE,18,2011,4,"C",41062
353366,43,"5/6/2011",66.77,3.906,NA,NA,NA,NA,NA,207.5714929,10.581,FALSE,1,5679.24,FALSE,19,2011,5,"C",41062
353418,43,"5/13/2011",76.03,3.899,NA,NA,NA,NA,NA,207.7281429,10.581,FALSE,1,5878.39,FALSE,20,2011,5,"C",41062
353462,43,"5/20/2011",74.21,3.907,NA,NA,NA,NA,NA,207.5200622,10.581,FALSE,1,5788.6,FALSE,21,2011,5,"C",41062
353518,43,"5/27/2011",80.89,3.786,NA,NA,NA,NA,NA,207.3119816,10.581,FALSE,1,5584.23,FALSE,22,2011,5,"C",41062
353553,43,"6/3/2011",83.49,3.699,NA,NA,NA,NA,NA,207.1039009,10.581,FALSE,1,6172.43,FALSE,23,2011,6,"C",41062
353637,43,"6/10/2011",85.81,3.648,NA,NA,NA,NA,NA,206.8958203,10.581,FALSE,1,5450.76,FALSE,24,2011,6,"C",41062
353647,43,"6/17/2011",88.49,3.637,NA,NA,NA,NA,NA,206.8560238,10.581,FALSE,1,5580.68,FALSE,25,2011,6,"C",41062
353707,43,"6/24/2011",88.3,3.594,NA,NA,NA,NA,NA,206.9424405,10.581,FALSE,1,5696.96,FALSE,26,2011,6,"C",41062
353738,43,"7/1/2011",91.36,3.524,NA,NA,NA,NA,NA,207.0288571,10.641,FALSE,1,4570.62,FALSE,27,2011,7,"C",41062
353795,43,"7/8/2011",87.02,3.48,NA,NA,NA,NA,NA,207.1152738,10.641,FALSE,1,5097.51,FALSE,28,2011,7,"C",41062
353841,43,"7/15/2011",84.67,3.575,NA,NA,NA,NA,NA,207.1940691,10.641,FALSE,1,5860.67,FALSE,29,2011,7,"C",41062
353889,43,"7/22/2011",88.58,3.651,NA,NA,NA,NA,NA,207.2538111,10.641,FALSE,1,4816.74,FALSE,30,2011,7,"C",41062
353952,43,"7/29/2011",83.43,3.682,NA,NA,NA,NA,NA,207.313553,10.641,FALSE,1,4606.61,FALSE,31,2011,7,"C",41062
353993,43,"8/5/2011",87.47,3.684,NA,NA,NA,NA,NA,207.3732949,10.641,FALSE,1,4035.44,FALSE,32,2011,8,"C",41062
354037,43,"8/12/2011",86.64,3.638,NA,NA,NA,NA,NA,207.4330369,10.641,FALSE,1,4611.71,FALSE,33,2011,8,"C",41062
354071,43,"8/19/2011",82.08,3.554,NA,NA,NA,NA,NA,207.4953088,10.641,FALSE,1,4478.85,FALSE,34,2011,8,"C",41062
354144,43,"8/26/2011",87.43,3.523,NA,NA,NA,NA,NA,207.5580023,10.641,FALSE,1,5134.52,FALSE,35,2011,8,"C",41062
354184,43,"9/2/2011",87.84,3.533,NA,NA,NA,NA,NA,207.6206959,10.641,FALSE,1,4549.06,FALSE,36,2011,9,"C",41062
354212,43,"9/9/2011",79.29,3.546,NA,NA,NA,NA,NA,207.6833894,10.641,TRUE,1,5359.26,TRUE,37,2011,9,"C",41062
354256,43,"9/16/2011",77.17,3.526,NA,NA,NA,NA,NA,207.8527143,10.641,FALSE,1,5697.72,FALSE,38,2011,9,"C",41062
354336,43,"9/23/2011",78.98,3.467,NA,NA,NA,NA,NA,208.1642143,10.641,FALSE,1,4957.1,FALSE,39,2011,9,"C",41062
354367,43,"9/30/2011",78.97,3.355,NA,NA,NA,NA,NA,208.4757143,10.641,FALSE,1,5231.48,FALSE,40,2011,9,"C",41062
354410,43,"10/7/2011",74.17,3.285,NA,NA,NA,NA,NA,208.7872143,10.148,FALSE,1,6139.79,FALSE,41,2011,10,"C",41062
354476,43,"10/14/2011",68.09,3.274,NA,NA,NA,NA,NA,209.0752166,10.148,FALSE,1,7162.77,FALSE,42,2011,10,"C",41062
354515,43,"10/21/2011",70.3,3.353,NA,NA,NA,NA,NA,209.2222327,10.148,FALSE,1,7718.09,FALSE,43,2011,10,"C",41062
354571,43,"10/28/2011",66.82,3.372,NA,NA,NA,NA,NA,209.3692488,10.148,FALSE,1,10706.43,FALSE,44,2011,10,"C",41062
354620,43,"11/4/2011",59.08,3.332,NA,NA,NA,NA,NA,209.516265,10.148,FALSE,1,18883.29,FALSE,45,2011,11,"C",41062
354654,43,"11/11/2011",51.26,3.297,179.25,944.52,3.06,NA,2836.25,209.6632811,10.148,FALSE,1,5489.05,FALSE,46,2011,11,"C",41062
354713,43,"11/18/2011",57.75,3.308,32.13,3.37,2.56,NA,1004.04,209.8651071,10.148,FALSE,1,5391.24,FALSE,47,2011,11,"C",41062
354745,43,"11/25/2011",55.7,3.236,3.37,NA,5.76,NA,212.75,210.0888571,10.148,TRUE,1,5614.35,TRUE,48,2011,11,"C",41062
354798,43,"12/2/2011",47.49,3.172,14.82,NA,6.11,NA,1707.13,210.3126071,10.148,FALSE,1,6381.7,FALSE,49,2011,12,"C",41062
354848,43,"12/9/2011",34.23,3.158,38.34,NA,7.41,NA,1707.87,210.5363571,10.148,FALSE,1,7946.35,FALSE,50,2011,12,"C",41062
354872,43,"12/16/2011",43.78,3.159,4.86,NA,2.5,NA,1070.83,210.7365392,10.148,FALSE,1,14245.97,FALSE,51,2011,12,"C",41062
354930,43,"12/23/2011",42.63,3.112,75.54,NA,3.75,NA,1276.15,210.9052972,10.148,FALSE,1,9839.39,FALSE,52,2011,12,"C",41062
354987,43,"12/30/2011",41.83,3.129,415.59,1926.05,NA,50.66,837.74,211.0740553,10.148,TRUE,1,6232.91,TRUE,53,2011,12,"C",41062
355025,43,"1/6/2012",47.59,3.157,32.95,1699.03,70.35,NA,1168.66,211.2428134,9.653,FALSE,1,5118.97,FALSE,1,2012,1,"C",41062
355065,43,"1/13/2012",43.68,3.261,894.04,209.71,32.36,NA,1191.88,211.4115714,9.653,FALSE,1,5989.53,FALSE,2,2012,1,"C",41062
355141,43,"1/20/2012",52.72,3.268,320.8,24.36,31.72,NA,153.04,211.4997811,9.653,FALSE,1,5497.29,FALSE,3,2012,1,"C",41062
355168,43,"1/27/2012",52.1,3.29,122.11,8.64,26.26,NA,532.33,211.5879908,9.653,FALSE,1,5776.26,FALSE,4,2012,1,"C",41062
355220,43,"2/3/2012",51.92,3.36,1702.1,33.56,51.66,152.82,2211.81,211.6762005,9.653,FALSE,1,6358.67,FALSE,5,2012,2,"C",41062
355246,43,"2/10/2012",46.54,3.409,565.9,NA,27.07,NA,1984.35,211.7644101,9.653,TRUE,1,8590.82,TRUE,6,2012,2,"C",41062
355309,43,"2/17/2012",49.38,3.51,109.95,1389.84,0.52,NA,2824.89,211.916835,9.653,FALSE,1,18745.46,FALSE,7,2012,2,"C",41062
355352,43,"2/24/2012",53.53,3.555,439.68,361.74,NA,NA,1450.19,212.1174212,9.653,FALSE,1,5847.43,FALSE,8,2012,2,"C",41062
355415,43,"3/2/2012",56.43,3.63,346.74,2.56,15.84,NA,1429.73,212.3180074,9.653,FALSE,1,70912.01,FALSE,9,2012,3,"C",41062
355475,43,"3/9/2012",54.52,3.669,392.09,0.5,NA,NA,1293.41,212.5185936,9.653,FALSE,1,6855.45,FALSE,10,2012,3,"C",41062
355488,43,"3/16/2012",57.88,3.734,257.14,NA,2.04,NA,631.56,212.6651567,9.653,FALSE,1,7932.81,FALSE,11,2012,3,"C",41062
355550,43,"3/23/2012",56.28,3.787,197.77,NA,1.36,NA,1485.55,212.7396889,9.653,FALSE,1,6520.03,FALSE,12,2012,3,"C",41062
355606,43,"3/30/2012",69.88,3.845,144.85,NA,NA,NA,470.29,212.8142212,9.653,FALSE,1,7115.06,FALSE,13,2012,3,"C",41062
355659,43,"4/6/2012",64.7,3.891,177.39,NA,12.17,NA,1479.85,212.8887535,9.575,FALSE,1,11008.34,FALSE,14,2012,4,"C",41062
355691,43,"4/13/2012",70.18,3.891,150.15,1125.71,4.49,NA,407.12,212.9632857,9.575,FALSE,1,9132.49,FALSE,15,2012,4,"C",41062
355731,43,"4/20/2012",67.28,3.877,239.84,1777.55,5.6,86.89,870.6,213.0130524,9.575,FALSE,1,5408.07,FALSE,16,2012,4,"C",41062
355769,43,"4/27/2012",78.27,3.814,251.26,NA,1.98,NA,719.56,213.062819,9.575,FALSE,1,5268.09,FALSE,17,2012,4,"C",41062
355827,43,"5/4/2012",77.47,3.749,364.76,NA,9.06,NA,949.81,213.1125857,9.575,FALSE,1,5095.17,FALSE,18,2012,5,"C",41062
355875,43,"5/11/2012",67.59,3.688,25.3,NA,2.16,NA,494.05,213.1623524,9.575,FALSE,1,6286.9,FALSE,19,2012,5,"C",41062
355941,43,"5/18/2012",72.06,3.63,939.16,NA,NA,NA,1477.98,213.1753618,9.575,FALSE,1,5593.44,FALSE,20,2012,5,"C",41062
355965,43,"5/25/2012",82.41,3.561,566.81,NA,1.1,NA,875.91,213.1736682,9.575,FALSE,1,5473.03,FALSE,21,2012,5,"C",41062
355996,43,"6/1/2012",80.89,3.501,290.87,NA,0.8,NA,725.1,213.1719747,9.575,FALSE,1,5588.64,FALSE,22,2012,6,"C",41062
356038,43,"6/8/2012",85.73,3.452,446.4,NA,3.96,NA,1732.71,213.1702811,9.575,FALSE,1,5415.67,FALSE,23,2012,6,"C",41062
356088,43,"6/15/2012",87.75,3.393,402.48,NA,0.65,NA,1315.66,213.1786952,9.575,FALSE,1,4771.3,FALSE,24,2012,6,"C",41062
356157,43,"6/22/2012",87.51,3.346,184.26,NA,3.2,NA,1298.9,213.2123786,9.575,FALSE,1,5218.79,FALSE,25,2012,6,"C",41062
356193,43,"6/29/2012",89.85,3.286,289.03,NA,NA,NA,2027.07,213.2460619,9.575,FALSE,1,4792.13,FALSE,26,2012,6,"C",41062
356242,43,"7/6/2012",82.68,3.227,219.7,NA,3.02,NA,1141.12,213.2797452,9.285,FALSE,1,5314.56,FALSE,27,2012,7,"C",41062
356270,43,"7/13/2012",78.82,3.256,539.85,NA,0.71,NA,2373.05,213.3134286,9.285,FALSE,1,5331,FALSE,28,2012,7,"C",41062
356325,43,"7/20/2012",83.83,3.311,233.77,NA,3.69,NA,1256.91,213.3219124,9.285,FALSE,1,5287.44,FALSE,29,2012,7,"C",41062
356402,43,"7/27/2012",82.01,3.407,22.35,NA,1.19,NA,1452.64,213.3303963,9.285,FALSE,1,4840.2,FALSE,30,2012,7,"C",41062
356429,43,"8/3/2012",85.06,3.417,312.78,NA,24.23,22.86,1317.6,213.3388802,9.285,FALSE,1,5016.66,FALSE,31,2012,8,"C",41062
356482,43,"8/10/2012",86.36,3.494,173.95,NA,9.33,NA,1073.06,213.3473641,9.285,FALSE,1,5601.28,FALSE,32,2012,8,"C",41062
356525,43,"8/17/2012",85.66,3.571,254.74,NA,11.9,NA,792.66,213.4226959,9.285,FALSE,1,4948.86,FALSE,33,2012,8,"C",41062
356575,43,"8/24/2012",81.65,3.62,364.02,NA,13.07,NA,1309.22,213.5481636,9.285,FALSE,1,5472.67,FALSE,34,2012,8,"C",41062
356635,43,"8/31/2012",81.12,3.638,699.48,NA,12.39,615.93,1122.02,213.6736313,9.285,FALSE,1,5671.76,FALSE,35,2012,8,"C",41062
356676,43,"9/7/2012",84.99,3.73,610.93,NA,18.29,50.5,516.76,213.7990991,9.285,TRUE,1,6435.36,TRUE,36,2012,9,"C",41062
356720,43,"9/14/2012",73.03,3.717,1601.72,NA,18.56,NA,1219.44,213.9332167,9.285,FALSE,1,6426,FALSE,37,2012,9,"C",41062
356752,43,"9/21/2012",75.87,3.721,259.57,NA,NA,NA,1792.73,214.1192333,9.285,FALSE,1,6452.27,FALSE,38,2012,9,"C",41062
356808,43,"9/28/2012",77.55,3.666,343.99,NA,NA,NA,1087.72,214.30525,9.285,FALSE,1,6252.61,FALSE,39,2012,9,"C",41062
356866,43,"10/5/2012",74.09,3.617,183.84,NA,0.01,NA,3093.39,214.4912667,8.839,FALSE,1,6497.3,FALSE,40,2012,10,"C",41062
356903,43,"10/12/2012",71.14,3.601,90.11,NA,14.56,NA,911.55,214.6772833,8.839,FALSE,1,7603.6,FALSE,41,2012,10,"C",41062
356957,43,"10/19/2012",71.25,3.594,121.84,NA,11.14,NA,964.01,214.7212488,8.839,FALSE,1,8623.58,FALSE,42,2012,10,"C",41062
356995,43,"10/26/2012",69.17,3.506,23.68,7.24,6,NA,815.05,214.7415392,8.839,FALSE,1,10452.71,FALSE,43,2012,10,"C",41062
357031,44,"2/5/2010",31.53,2.666,NA,NA,NA,NA,NA,126.4420645,8.119,FALSE,1,6871.2,FALSE,6,2010,2,"C",39910
357085,44,"2/12/2010",33.16,2.671,NA,NA,NA,NA,NA,126.4962581,8.119,TRUE,1,12315.65,TRUE,7,2010,2,"C",39910
357130,44,"2/19/2010",35.7,2.654,NA,NA,NA,NA,NA,126.5262857,8.119,FALSE,1,7751.11,FALSE,8,2010,2,"C",39910
357192,44,"2/26/2010",29.98,2.667,NA,NA,NA,NA,NA,126.5522857,8.119,FALSE,1,6014.71,FALSE,9,2010,2,"C",39910
357232,44,"3/5/2010",40.65,2.681,NA,NA,NA,NA,NA,126.5782857,8.119,FALSE,1,6120.6,FALSE,10,2010,3,"C",39910
357282,44,"3/12/2010",37.62,2.733,NA,NA,NA,NA,NA,126.6042857,8.119,FALSE,1,6231.58,FALSE,11,2010,3,"C",39910
357348,44,"3/19/2010",42.49,2.782,NA,NA,NA,NA,NA,126.6066452,8.119,FALSE,1,6547.11,FALSE,12,2010,3,"C",39910
357388,44,"3/26/2010",41.48,2.819,NA,NA,NA,NA,NA,126.6050645,8.119,FALSE,1,7908.38,FALSE,13,2010,3,"C",39910
357442,44,"4/2/2010",42.15,2.842,NA,NA,NA,NA,NA,126.6034839,7.972,FALSE,1,10124.62,FALSE,14,2010,4,"C",39910
357495,44,"4/9/2010",38.97,2.877,NA,NA,NA,NA,NA,126.6019032,7.972,FALSE,1,5981.69,FALSE,15,2010,4,"C",39910
357534,44,"4/16/2010",50.39,2.915,NA,NA,NA,NA,NA,126.5621,7.972,FALSE,1,5527.88,FALSE,16,2010,4,"C",39910
357585,44,"4/23/2010",55.66,2.936,NA,NA,NA,NA,NA,126.4713333,7.972,FALSE,1,5232.03,FALSE,17,2010,4,"C",39910
357639,44,"4/30/2010",48.33,2.941,NA,NA,NA,NA,NA,126.3805667,7.972,FALSE,1,6201.2,FALSE,18,2010,4,"C",39910
357689,44,"5/7/2010",44.42,2.948,NA,NA,NA,NA,NA,126.2898,7.972,FALSE,1,6320.07,FALSE,19,2010,5,"C",39910
357757,44,"5/14/2010",50.15,2.962,NA,NA,NA,NA,NA,126.2085484,7.972,FALSE,1,6234.43,FALSE,20,2010,5,"C",39910
357784,44,"5/21/2010",57.71,2.95,NA,NA,NA,NA,NA,126.1843871,7.972,FALSE,1,6063.49,FALSE,21,2010,5,"C",39910
357819,44,"5/28/2010",53.11,2.908,NA,NA,NA,NA,NA,126.1602258,7.972,FALSE,1,6839.74,FALSE,22,2010,5,"C",39910
357875,44,"6/4/2010",59.85,2.871,NA,NA,NA,NA,NA,126.1360645,7.972,FALSE,1,6814.4,FALSE,23,2010,6,"C",39910
357934,44,"6/11/2010",65.24,2.841,NA,NA,NA,NA,NA,126.1119032,7.972,FALSE,1,6675.64,FALSE,24,2010,6,"C",39910
357960,44,"6/18/2010",58.41,2.819,NA,NA,NA,NA,NA,126.114,7.972,FALSE,1,6539.08,FALSE,25,2010,6,"C",39910
358023,44,"6/25/2010",71.83,2.82,NA,NA,NA,NA,NA,126.1266,7.972,FALSE,1,6707.82,FALSE,26,2010,6,"C",39910
358064,44,"7/2/2010",78.82,2.814,NA,NA,NA,NA,NA,126.1392,7.804,FALSE,1,6696.01,FALSE,27,2010,7,"C",39910
358112,44,"7/9/2010",71.33,2.802,NA,NA,NA,NA,NA,126.1518,7.804,FALSE,1,6038.68,FALSE,28,2010,7,"C",39910
358166,44,"7/16/2010",77.79,2.791,NA,NA,NA,NA,NA,126.1498065,7.804,FALSE,1,7169.59,FALSE,29,2010,7,"C",39910
358227,44,"7/23/2010",82.27,2.797,NA,NA,NA,NA,NA,126.1283548,7.804,FALSE,1,7077.52,FALSE,30,2010,7,"C",39910
358274,44,"7/30/2010",78.94,2.797,NA,NA,NA,NA,NA,126.1069032,7.804,FALSE,1,6750.67,FALSE,31,2010,7,"C",39910
358343,44,"8/6/2010",81.24,2.802,NA,NA,NA,NA,NA,126.0854516,7.804,FALSE,1,6584.53,FALSE,32,2010,8,"C",39910
358385,44,"8/13/2010",74.93,2.837,NA,NA,NA,NA,NA,126.064,7.804,FALSE,1,6839.28,FALSE,33,2010,8,"C",39910
358424,44,"8/20/2010",76.34,2.85,NA,NA,NA,NA,NA,126.0766452,7.804,FALSE,1,6446.81,FALSE,34,2010,8,"C",39910
358459,44,"8/27/2010",75.31,2.854,NA,NA,NA,NA,NA,126.0892903,7.804,FALSE,1,6326.71,FALSE,35,2010,8,"C",39910
358504,44,"9/3/2010",65.71,2.868,NA,NA,NA,NA,NA,126.1019355,7.804,FALSE,1,7818.52,FALSE,36,2010,9,"C",39910
358553,44,"9/10/2010",65.74,2.87,NA,NA,NA,NA,NA,126.1145806,7.804,TRUE,1,7948.69,TRUE,37,2010,9,"C",39910
358634,44,"9/17/2010",66.84,2.875,NA,NA,NA,NA,NA,126.1454667,7.804,FALSE,1,7541.86,FALSE,38,2010,9,"C",39910
358689,44,"9/24/2010",68.22,2.872,NA,NA,NA,NA,NA,126.1900333,7.804,FALSE,1,7868.52,FALSE,39,2010,9,"C",39910
358724,44,"10/1/2010",68.74,2.853,NA,NA,NA,NA,NA,126.2346,7.61,FALSE,1,7899.95,FALSE,40,2010,10,"C",39910
358759,44,"10/8/2010",63.03,2.841,NA,NA,NA,NA,NA,126.2791667,7.61,FALSE,1,8231.89,FALSE,41,2010,10,"C",39910
358795,44,"10/15/2010",54.12,2.845,NA,NA,NA,NA,NA,126.3266774,7.61,FALSE,1,9477.15,FALSE,42,2010,10,"C",39910
358871,44,"10/22/2010",56.89,2.849,NA,NA,NA,NA,NA,126.3815484,7.61,FALSE,1,9485.48,FALSE,43,2010,10,"C",39910
358931,44,"10/29/2010",45.12,2.841,NA,NA,NA,NA,NA,126.4364194,7.61,FALSE,1,16681.37,FALSE,44,2010,10,"C",39910
358970,44,"11/5/2010",49.96,2.831,NA,NA,NA,NA,NA,126.4912903,7.61,FALSE,1,8194.9,FALSE,45,2010,11,"C",39910
359030,44,"11/12/2010",42.55,2.831,NA,NA,NA,NA,NA,126.5461613,7.61,FALSE,1,5925.87,FALSE,46,2010,11,"C",39910
359086,44,"11/19/2010",42,2.842,NA,NA,NA,NA,NA,126.6072,7.61,FALSE,1,6074.74,FALSE,47,2010,11,"C",39910
359131,44,"11/26/2010",28.22,2.83,NA,NA,NA,NA,NA,126.6692667,7.61,TRUE,1,7320.16,TRUE,48,2010,11,"C",39910
359172,44,"12/3/2010",25.8,2.812,NA,NA,NA,NA,NA,126.7313333,7.61,FALSE,1,7901.77,FALSE,49,2010,12,"C",39910
359222,44,"12/10/2010",36.78,2.817,NA,NA,NA,NA,NA,126.7934,7.61,FALSE,1,9290.63,FALSE,50,2010,12,"C",39910
359266,44,"12/17/2010",35.21,2.842,NA,NA,NA,NA,NA,126.8794839,7.61,FALSE,1,10745.17,FALSE,51,2010,12,"C",39910
359317,44,"12/24/2010",34.9,2.846,NA,NA,NA,NA,NA,126.9835806,7.61,FALSE,1,12991.16,FALSE,52,2010,12,"C",39910
359370,44,"12/31/2010",26.79,2.868,NA,NA,NA,NA,NA,127.0876774,7.61,TRUE,1,3655.4,TRUE,53,2010,12,"C",39910
359414,44,"1/7/2011",16.94,2.891,NA,NA,NA,NA,NA,127.1917742,7.224,FALSE,1,4511.01,FALSE,2,2011,1,"C",39910
359445,44,"1/14/2011",20.6,2.903,NA,NA,NA,NA,NA,127.3009355,7.224,FALSE,1,6076.63,FALSE,3,2011,1,"C",39910
359504,44,"1/21/2011",34.8,2.934,NA,NA,NA,NA,NA,127.4404839,7.224,FALSE,1,6427.63,FALSE,4,2011,1,"C",39910
359563,44,"1/28/2011",31.64,2.96,NA,NA,NA,NA,NA,127.5800323,7.224,FALSE,1,6913.97,FALSE,5,2011,1,"C",39910
359595,44,"2/4/2011",23.35,2.974,NA,NA,NA,NA,NA,127.7195806,7.224,FALSE,1,7198.61,FALSE,6,2011,2,"C",39910
359641,44,"2/11/2011",30.83,3.034,NA,NA,NA,NA,NA,127.859129,7.224,TRUE,1,10387.91,TRUE,7,2011,2,"C",39910
359681,44,"2/18/2011",40.85,3.062,NA,NA,NA,NA,NA,127.99525,7.224,FALSE,1,8378.06,FALSE,8,2011,2,"C",39910
359731,44,"2/25/2011",33.17,3.12,NA,NA,NA,NA,NA,128.13,7.224,FALSE,1,5932.87,FALSE,9,2011,2,"C",39910
359772,44,"3/4/2011",34.23,3.23,NA,NA,NA,NA,NA,128.26475,7.224,FALSE,1,6829.47,FALSE,10,2011,3,"C",39910
359821,44,"3/11/2011",41.28,3.346,NA,NA,NA,NA,NA,128.3995,7.224,FALSE,1,7190.59,FALSE,11,2011,3,"C",39910
359891,44,"3/18/2011",44.69,3.407,NA,NA,NA,NA,NA,128.5121935,7.224,FALSE,1,7421.99,FALSE,12,2011,3,"C",39910
359950,44,"3/25/2011",42.38,3.435,NA,NA,NA,NA,NA,128.6160645,7.224,FALSE,1,7614.27,FALSE,13,2011,3,"C",39910
359996,44,"4/1/2011",42.49,3.487,NA,NA,NA,NA,NA,128.7199355,6.906,FALSE,1,7479.43,FALSE,14,2011,4,"C",39910
360060,44,"4/8/2011",42.75,3.547,NA,NA,NA,NA,NA,128.8238065,6.906,FALSE,1,8680.11,FALSE,15,2011,4,"C",39910
360099,44,"4/15/2011",41.72,3.616,NA,NA,NA,NA,NA,128.9107333,6.906,FALSE,1,10814.44,FALSE,16,2011,4,"C",39910
360156,44,"4/22/2011",47.55,3.655,NA,NA,NA,NA,NA,128.9553,6.906,FALSE,1,13051.55,FALSE,17,2011,4,"C",39910
360204,44,"4/29/2011",43.85,3.683,NA,NA,NA,NA,NA,128.9998667,6.906,FALSE,1,9661.14,FALSE,18,2011,4,"C",39910
360256,44,"5/6/2011",47.75,3.744,NA,NA,NA,NA,NA,129.0444333,6.906,FALSE,1,6547.69,FALSE,19,2011,5,"C",39910
360296,44,"5/13/2011",52.4,3.77,NA,NA,NA,NA,NA,129.089,6.906,FALSE,1,7491.76,FALSE,20,2011,5,"C",39910
