"Store","Department","Year","Week","Sales","Type","Size"
16,1,2012,39,9662.31,"B",57197
17,1,2012,39,23604.61,"B",93188
18,1,2012,39,15029.97,"B",120653
19,1,2012,39,16734.84,"A",203819
20,1,2012,39,32609.37,"A",203742
21,1,2012,39,12060.18,"B",140167
22,1,2012,39,16595.53,"B",119557
23,1,2012,39,29589.36,"B",114533
24,1,2012,39,15426.48,"A",203819
25,1,2012,39,19043.27,"B",128107
26,1,2012,39,17877.71,"A",152513
27,1,2012,39,24096.62,"A",204184
28,1,2012,39,16094.64,"A",206302
29,1,2012,39,12910.26,"B",93638
30,1,2012,39,8533.38,"C",42988
31,1,2012,39,14859.05,"A",203750
32,1,2012,39,23028.2,"A",203007
33,1,2012,39,2845.02,"A",39690
34,1,2012,39,19742.81,"A",158114
35,1,2012,39,14604,"B",103681
36,1,2012,39,2054.08,"A",39910
37,1,2012,39,12086.18,"C",39910
38,1,2012,39,7412.93,"C",39690
39,1,2012,39,21266.41,"A",184109
40,1,2012,39,17502.19,"A",155083
41,1,2012,39,23288.01,"A",196321
42,1,2012,39,10427.25,"C",39690
43,1,2012,39,6252.61,"C",41062
44,1,2012,39,8744.96,"C",39910
45,1,2012,39,13153.22,"B",118221
1,1,2010,40,20094.19,"A",151315
2,1,2010,40,27023.35,"A",202307
3,1,2010,40,5617.26,"B",37392
4,1,2010,40,36486.28,"A",205863
5,1,2010,40,8588.14,"B",34875
6,1,2010,40,18951.73,"A",202505
7,1,2010,40,7713.82,"B",70713
8,1,2010,40,15638.14,"A",155078
9,1,2010,40,11978.42,"B",125833
10,1,2010,40,34152.79,"B",126512
11,1,2010,40,14359.01,"A",207499
12,1,2010,40,13498.88,"B",112238
13,1,2010,40,35901.04,"A",219622
14,1,2010,40,23721.15,"A",200898
15,1,2010,40,10995.37,"B",123737
16,1,2010,40,10361.12,"B",57197
17,1,2010,40,20386.59,"B",93188
18,1,2010,40,18642.87,"B",120653
19,1,2010,40,17189.71,"A",203819
20,1,2010,40,39475.99,"A",203742
21,1,2010,40,13556.41,"B",140167
22,1,2010,40,18034.73,"B",119557
23,1,2010,40,26639.49,"B",114533
24,1,2010,40,14277.51,"A",203819
25,1,2010,40,23987.41,"B",128107
26,1,2010,40,20211.2,"A",152513
27,1,2010,40,26454.25,"A",204184
28,1,2010,40,18276.37,"A",206302
29,1,2010,40,13969.88,"B",93638
30,1,2010,40,9843.45,"C",42988
31,1,2010,40,15678.82,"A",203750
32,1,2010,40,20152.8,"A",203007
33,1,2010,40,1019.69,"A",39690
34,1,2010,40,19113.15,"A",158114
35,1,2010,40,13687.73,"B",103681
36,1,2010,40,1202.82,"A",39910
37,1,2010,40,10994.52,"C",39910
38,1,2010,40,6524,"C",39690
39,1,2010,40,18819.37,"A",184109
40,1,2010,40,19612.74,"A",155083
41,1,2010,40,21234.59,"A",196321
42,1,2010,40,9523.34,"C",39690
43,1,2010,40,7594.8,"C",41062
44,1,2010,40,7899.95,"C",39910
45,1,2010,40,15075.55,"B",118221
1,1,2011,40,18337.68,"A",151315
2,1,2011,40,24949.42,"A",202307
3,1,2011,40,6251.24,"B",37392
4,1,2011,40,34714.78,"A",205863
5,1,2011,40,9078.61,"B",34875
6,1,2011,40,19981.05,"A",202505
7,1,2011,40,8612.84,"B",70713
8,1,2011,40,12892.58,"A",155078
9,1,2011,40,10856.02,"B",125833
10,1,2011,40,31654.83,"B",126512
11,1,2011,40,15173.56,"A",207499
12,1,2011,40,12673.69,"B",112238
13,1,2011,40,36964.11,"A",219622
14,1,2011,40,24104.79,"A",200898
15,1,2011,40,10730.34,"B",123737
16,1,2011,40,9812.31,"B",57197
17,1,2011,40,22377.16,"B",93188
18,1,2011,40,19359.89,"B",120653
19,1,2011,40,16960.17,"A",203819
20,1,2011,40,34749.48,"A",203742
21,1,2011,40,12920.92,"B",140167
22,1,2011,40,18624.14,"B",119557
23,1,2011,40,27494.7,"B",114533
24,1,2011,40,15856.9,"A",203819
25,1,2011,40,18402.05,"B",128107
26,1,2011,40,16916.54,"A",152513
27,1,2011,40,25831.96,"A",204184
28,1,2011,40,16238.38,"A",206302
29,1,2011,40,12606.9,"B",93638
30,1,2011,40,9059.07,"C",42988
31,1,2011,40,15526.53,"A",203750
32,1,2011,40,21262.86,"A",203007
33,1,2011,40,2422.58,"A",39690
34,1,2011,40,19069.25,"A",158114
35,1,2011,40,14270.03,"B",103681
36,1,2011,40,1757.97,"A",39910
37,1,2011,40,10704.19,"C",39910
38,1,2011,40,6516.98,"C",39690
39,1,2011,40,19906.86,"A",184109
40,1,2011,40,16988.67,"A",155083
41,1,2011,40,21701.92,"A",196321
42,1,2011,40,8970.07,"C",39690
43,1,2011,40,5231.48,"C",41062
44,1,2011,40,8435.26,"C",39910
45,1,2011,40,14680.07,"B",118221
1,1,2012,40,21904.47,"A",151315
2,1,2012,40,30789.27,"A",202307
3,1,2012,40,9750.12,"B",37392
4,1,2012,40,41292.92,"A",205863
5,1,2012,40,11328.69,"B",34875
6,1,2012,40,22071.31,"A",202505
7,1,2012,40,8034.2,"B",70713
8,1,2012,40,15266.85,"A",155078
9,1,2012,40,14787.3,"B",125833
10,1,2012,40,36323.95,"B",126512
11,1,2012,40,20921.13,"A",207499
12,1,2012,40,16263.81,"B",112238
13,1,2012,40,44180.86,"A",219622
14,1,2012,40,23547.4,"A",200898
15,1,2012,40,12867.94,"B",123737
16,1,2012,40,8474.64,"B",57197
17,1,2012,40,26269.97,"B",93188
18,1,2012,40,17321.17,"B",120653
19,1,2012,40,18526.2,"A",203819
20,1,2012,40,40771.47,"A",203742
21,1,2012,40,12861.69,"B",140167
22,1,2012,40,18471.82,"B",119557
23,1,2012,40,33745.96,"B",114533
24,1,2012,40,18356.23,"A",203819
25,1,2012,40,22688.86,"B",128107
26,1,2012,40,19612.55,"A",152513
27,1,2012,40,27682.77,"A",204184
28,1,2012,40,20703.14,"A",206302
29,1,2012,40,14484.46,"B",93638
30,1,2012,40,10111.82,"C",42988
31,1,2012,40,16057.9,"A",203750
32,1,2012,40,25812.56,"A",203007
33,1,2012,40,2798.5,"A",39690
34,1,2012,40,19513.06,"A",158114
35,1,2012,40,16937.81,"B",103681
36,1,2012,40,1864.84,"A",39910
37,1,2012,40,11679.37,"C",39910
38,1,2012,40,7880.67,"C",39690
39,1,2012,40,25758.12,"A",184109
40,1,2012,40,19572.14,"A",155083
41,1,2012,40,25951.17,"A",196321
42,1,2012,40,10940.89,"C",39690
43,1,2012,40,6497.3,"C",41062
44,1,2012,40,9376.1,"C",39910
45,1,2012,40,15309.43,"B",118221
1,1,2010,41,23388.03,"A",151315
2,1,2010,41,31524.86,"A",202307
3,1,2010,41,6848.21,"B",37392
4,1,2010,41,37119.05,"A",205863
5,1,2010,41,9312.68,"B",34875
6,1,2010,41,22732.99,"A",202505
7,1,2010,41,8420.91,"B",70713
8,1,2010,41,17640.45,"A",155078
9,1,2010,41,13152.32,"B",125833
10,1,2010,41,38820.32,"B",126512
11,1,2010,41,18290.41,"A",207499
12,1,2010,41,15827.89,"B",112238
13,1,2010,41,45331.16,"A",219622
14,1,2010,41,28356.92,"A",200898
15,1,2010,41,12770.46,"B",123737
16,1,2010,41,11607.56,"B",57197
17,1,2010,41,20468.25,"B",93188
18,1,2010,41,26539.38,"B",120653
19,1,2010,41,19876.51,"A",203819
20,1,2010,41,45927.44,"A",203742
21,1,2010,41,15023.33,"B",140167
22,1,2010,41,23434.56,"B",119557
23,1,2010,41,31218.32,"B",114533
24,1,2010,41,18703.38,"A",203819
25,1,2010,41,27418.38,"B",128107
26,1,2010,41,25212.79,"A",152513
27,1,2010,41,32646.1,"A",204184
28,1,2010,41,20465.49,"A",206302
29,1,2010,41,16513.64,"B",93638
30,1,2010,41,10274.31,"C",42988
31,1,2010,41,17126.99,"A",203750
32,1,2010,41,22005.81,"A",203007
33,1,2010,41,1420.95,"A",39690
34,1,2010,41,20303.43,"A",158114
35,1,2010,41,18191.86,"B",103681
36,1,2010,41,1689.09,"A",39910
37,1,2010,41,12563.41,"C",39910
38,1,2010,41,7150.48,"C",39690
39,1,2010,41,20997.54,"A",184109
40,1,2010,41,22557.74,"A",155083
41,1,2010,41,25371.84,"A",196321
42,1,2010,41,11803.4,"C",39690
43,1,2010,41,8748.54,"C",41062
44,1,2010,41,8231.89,"C",39910
45,1,2010,41,16505.87,"B",118221
1,1,2011,41,20797.58,"A",151315
2,1,2011,41,28071.56,"A",202307
3,1,2011,41,7897.72,"B",37392
4,1,2011,41,41743.66,"A",205863
5,1,2011,41,10038.53,"B",34875
6,1,2011,41,22434.41,"A",202505
7,1,2011,41,9199.01,"B",70713
8,1,2011,41,15397.28,"A",155078
9,1,2011,41,11670.67,"B",125833
10,1,2011,41,37294.04,"B",126512
11,1,2011,41,18578.8,"A",207499
12,1,2011,41,16021.03,"B",112238
13,1,2011,41,44538.63,"A",219622
14,1,2011,41,31258.49,"A",200898
15,1,2011,41,12949.7,"B",123737
16,1,2011,41,9993.69,"B",57197
17,1,2011,41,23199.12,"B",93188
18,1,2011,41,20873.1,"B",120653
19,1,2011,41,20221.27,"A",203819
20,1,2011,41,40450.61,"A",203742
21,1,2011,41,14081.17,"B",140167
22,1,2011,41,20416.19,"B",119557
23,1,2011,41,33732.46,"B",114533
24,1,2011,41,19844.15,"A",203819
25,1,2011,41,20523.8,"B",128107
26,1,2011,41,20888.17,"A",152513
27,1,2011,41,27700.88,"A",204184
28,1,2011,41,24794.91,"A",206302
29,1,2011,41,14138.98,"B",93638
30,1,2011,41,9521.65,"C",42988
31,1,2011,41,16837.26,"A",203750
32,1,2011,41,25172.88,"A",203007
33,1,2011,41,2670.52,"A",39690
34,1,2011,41,21147.87,"A",158114
35,1,2011,41,17313.6,"B",103681
36,1,2011,41,1918.71,"A",39910
37,1,2011,41,11443.29,"C",39910
38,1,2011,41,8650.54,"C",39690
39,1,2011,41,22858.13,"A",184109
40,1,2011,41,20465.95,"A",155083
41,1,2011,41,25326.55,"A",196321
42,1,2011,41,11803.51,"C",39690
43,1,2011,41,6139.79,"C",41062
44,1,2011,41,9384.4,"C",39910
45,1,2011,41,15076.51,"B",118221
1,1,2012,41,22764.01,"A",151315
2,1,2012,41,34070,"A",202307
3,1,2012,41,11038.58,"B",37392
4,1,2012,41,44080.53,"A",205863
5,1,2012,41,11631.4,"B",34875
6,1,2012,41,24082.42,"A",202505
7,1,2012,41,8175.43,"B",70713
8,1,2012,41,16301.28,"A",155078
9,1,2012,41,14626.09,"B",125833
10,1,2012,41,40626.47,"B",126512
11,1,2012,41,22563.76,"A",207499
12,1,2012,41,18127.42,"B",112238
13,1,2012,41,47496.96,"A",219622
14,1,2012,41,28571.55,"A",200898
15,1,2012,41,13495.91,"B",123737
16,1,2012,41,9298.2,"B",57197
17,1,2012,41,26993.83,"B",93188
18,1,2012,41,20269.4,"B",120653
19,1,2012,41,20489.2,"A",203819
20,1,2012,41,41280.48,"A",203742
21,1,2012,41,14034.79,"B",140167
22,1,2012,41,22599.14,"B",119557
23,1,2012,41,43537.91,"B",114533
24,1,2012,41,21419.39,"A",203819
25,1,2012,41,23350.35,"B",128107
26,1,2012,41,21310.72,"A",152513
27,1,2012,41,34089.88,"A",204184
28,1,2012,41,18607.78,"A",206302
29,1,2012,41,15582.01,"B",93638
30,1,2012,41,10517.79,"C",42988
31,1,2012,41,17623.12,"A",203750
32,1,2012,41,28251.19,"A",203007
33,1,2012,41,3496.18,"A",39690
34,1,2012,41,20040.76,"A",158114
35,1,2012,41,18261.41,"B",103681
36,1,2012,41,2269.64,"A",39910
37,1,2012,41,12976.2,"C",39910
38,1,2012,41,8806.62,"C",39690
39,1,2012,41,28105.98,"A",184109
40,1,2012,41,20376.34,"A",155083
41,1,2012,41,29469.49,"A",196321
42,1,2012,41,12051.35,"C",39690
43,1,2012,41,7603.6,"C",41062
44,1,2012,41,10234.07,"C",39910
45,1,2012,41,16109.15,"B",118221
1,1,2010,42,26978.34,"A",151315
2,1,2010,42,34924.59,"A",202307
3,1,2010,42,7157.09,"B",37392
4,1,2010,42,42167.71,"A",205863
5,1,2010,42,9582.16,"B",34875
6,1,2010,42,25429.24,"A",202505
7,1,2010,42,9685.98,"B",70713
8,1,2010,42,16571.42,"A",155078
9,1,2010,42,12164.67,"B",125833
10,1,2010,42,44736.63,"B",126512
11,1,2010,42,20706.79,"A",207499
12,1,2010,42,17403.45,"B",112238
13,1,2010,42,52586.78,"A",219622
14,1,2010,42,34142.32,"A",200898
15,1,2010,42,14464.53,"B",123737
16,1,2010,42,12437.82,"B",57197
17,1,2010,42,26519.93,"B",93188
18,1,2010,42,28004.5,"B",120653
19,1,2010,42,20936.38,"A",203819
20,1,2010,42,51450.76,"A",203742
21,1,2010,42,16468.06,"B",140167
22,1,2010,42,28383.5,"B",119557
23,1,2010,42,38887.87,"B",114533
24,1,2010,42,19020.84,"A",203819
25,1,2010,42,28241.07,"B",128107
26,1,2010,42,24136.37,"A",152513
27,1,2010,42,38599.73,"A",204184
28,1,2010,42,20306.25,"A",206302
29,1,2010,42,16594.8,"B",93638
30,1,2010,42,12143.14,"C",42988
31,1,2010,42,19234.04,"A",203750
32,1,2010,42,24625.85,"A",203007
33,1,2010,42,1549.38,"A",39690
34,1,2010,42,22680.85,"A",158114
35,1,2010,42,18887.28,"B",103681
36,1,2010,42,2009.13,"A",39910
37,1,2010,42,12335.09,"C",39910
38,1,2010,42,6623.38,"C",39690
39,1,2010,42,24051.41,"A",184109
40,1,2010,42,21981.82,"A",155083
41,1,2010,42,28102.82,"A",196321
42,1,2010,42,11690.71,"C",39690
43,1,2010,42,9853.95,"C",41062
44,1,2010,42,9477.15,"C",39910
45,1,2010,42,17750.01,"B",118221
1,1,2011,42,23077.55,"A",151315
2,1,2011,42,29264.62,"A",202307
3,1,2011,42,7205.82,"B",37392
4,1,2011,42,44776.55,"A",205863
5,1,2011,42,10269.42,"B",34875
6,1,2011,42,23999.52,"A",202505
7,1,2011,42,9732.21,"B",70713
8,1,2011,42,16662.77,"A",155078
9,1,2011,42,12539.39,"B",125833
10,1,2011,42,39680.9,"B",126512
11,1,2011,42,20337.9,"A",207499
12,1,2011,42,15614.46,"B",112238
13,1,2011,42,48179.54,"A",219622
14,1,2011,42,32669.97,"A",200898
15,1,2011,42,14243.85,"B",123737
16,1,2011,42,10625.3,"B",57197
17,1,2011,42,25893.58,"B",93188
18,1,2011,42,22598.24,"B",120653
19,1,2011,42,20570.35,"A",203819
20,1,2011,42,44568.88,"A",203742
21,1,2011,42,15028.59,"B",140167
22,1,2011,42,23841.28,"B",119557
23,1,2011,42,37836.35,"B",114533
24,1,2011,42,19458.39,"A",203819
25,1,2011,42,22743.71,"B",128107
26,1,2011,42,20829.27,"A",152513
27,1,2011,42,34229.75,"A",204184
28,1,2011,42,21168.73,"A",206302
29,1,2011,42,14469.62,"B",93638
30,1,2011,42,9625.14,"C",42988
31,1,2011,42,18883.16,"A",203750
32,1,2011,42,26996.09,"A",203007
33,1,2011,42,3003.93,"A",39690
34,1,2011,42,20956.74,"A",158114
35,1,2011,42,16643.59,"B",103681
36,1,2011,42,2386.42,"A",39910
37,1,2011,42,12467.69,"C",39910
38,1,2011,42,8268.11,"C",39690
39,1,2011,42,28814.86,"A",184109
40,1,2011,42,20863.19,"A",155083
41,1,2011,42,29565.4,"A",196321
42,1,2011,42,11979.27,"C",39690
43,1,2011,42,7162.77,"C",41062
44,1,2011,42,8933.6,"C",39910
45,1,2011,42,16709.34,"B",118221
1,1,2012,42,24185.27,"A",151315
2,1,2012,42,35897.95,"A",202307
3,1,2012,42,10886.48,"B",37392
4,1,2012,42,49604.49,"A",205863
5,1,2012,42,11093.36,"B",34875
6,1,2012,42,27700.81,"A",202505
7,1,2012,42,9771.51,"B",70713
8,1,2012,42,17609.23,"A",155078
9,1,2012,42,15325.8,"B",125833
10,1,2012,42,44224.36,"B",126512
11,1,2012,42,22821.58,"A",207499
12,1,2012,42,19839.67,"B",112238
13,1,2012,42,59197.86,"A",219622
14,1,2012,42,34056.51,"A",200898
15,1,2012,42,15744.7,"B",123737
16,1,2012,42,12442.68,"B",57197
17,1,2012,42,32681,"B",93188
18,1,2012,42,22547.67,"B",120653
19,1,2012,42,23772.27,"A",203819
20,1,2012,42,40958.43,"A",203742
21,1,2012,42,15205.24,"B",140167
22,1,2012,42,27092.03,"B",119557
23,1,2012,42,46203.34,"B",114533
24,1,2012,42,20259.99,"A",203819
25,1,2012,42,26495.12,"B",128107
26,1,2012,42,20256.62,"A",152513
27,1,2012,42,38209.59,"A",204184
28,1,2012,42,22512.43,"A",206302
29,1,2012,42,17654.74,"B",93638
30,1,2012,42,10673.62,"C",42988
31,1,2012,42,19079.81,"A",203750
32,1,2012,42,30845.99,"A",203007
33,1,2012,42,3292.57,"A",39690
34,1,2012,42,23496.65,"A",158114
35,1,2012,42,19767.19,"B",103681
36,1,2012,42,2334.36,"A",39910
37,1,2012,42,14990.15,"C",39910
38,1,2012,42,8953.59,"C",39690
39,1,2012,42,36514.45,"A",184109
40,1,2012,42,22123.52,"A",155083
41,1,2012,42,31650.28,"A",196321
42,1,2012,42,11195.14,"C",39690
43,1,2012,42,8623.58,"C",41062
44,1,2012,42,10262.02,"C",39910
45,1,2012,42,19128.81,"B",118221
1,1,2010,43,25543.04,"A",151315
2,1,2010,43,40755.17,"A",202307
3,1,2010,43,7665.09,"B",37392
4,1,2010,43,51673.53,"A",205863
5,1,2010,43,10069.43,"B",34875
6,1,2010,43,29421.37,"A",202505
7,1,2010,43,9491.13,"B",70713
8,1,2010,43,19215.64,"A",155078
9,1,2010,43,12955.32,"B",125833
10,1,2010,43,55322.47,"B",126512
11,1,2010,43,23228.43,"A",207499
12,1,2010,43,19433.79,"B",112238
13,1,2010,43,61630.44,"A",219622
14,1,2010,43,46819.58,"A",200898
15,1,2010,43,17156.62,"B",123737
16,1,2010,43,13901.91,"B",57197
17,1,2010,43,28303.28,"B",93188
18,1,2010,43,34111.92,"B",120653
19,1,2010,43,25552.22,"A",203819
20,1,2010,43,54418.87,"A",203742
21,1,2010,43,18387.74,"B",140167
22,1,2010,43,34439.12,"B",119557
23,1,2010,43,49615.02,"B",114533
24,1,2010,43,23079.14,"A",203819
25,1,2010,43,32715.46,"B",128107
26,1,2010,43,23910.14,"A",152513
27,1,2010,43,43885.68,"A",204184
28,1,2010,43,20966.61,"A",206302
29,1,2010,43,18729.27,"B",93638
30,1,2010,43,11971.14,"C",42988
31,1,2010,43,19417.63,"A",203750
32,1,2010,43,30637.92,"A",203007
33,1,2010,43,1167.37,"A",39690
34,1,2010,43,27822.63,"A",158114
35,1,2010,43,22805.02,"B",103681
36,1,2010,43,1722.32,"A",39910
37,1,2010,43,14080.52,"C",39910
38,1,2010,43,7274.44,"C",39690
39,1,2010,43,30550.5,"A",184109
40,1,2010,43,24148.49,"A",155083
41,1,2010,43,31312.38,"A",196321
42,1,2010,43,11919.95,"C",39690
43,1,2010,43,11067.33,"C",41062
44,1,2010,43,9485.48,"C",39910
45,1,2010,43,22929.36,"B",118221
1,1,2011,43,23351.8,"A",151315
2,1,2011,43,33205.32,"A",202307
3,1,2011,43,9257.97,"B",37392
4,1,2011,43,45777.26,"A",205863
5,1,2011,43,10682.45,"B",34875
6,1,2011,43,28163.61,"A",202505
7,1,2011,43,10882.67,"B",70713
8,1,2011,43,17678.66,"A",155078
9,1,2011,43,13183.58,"B",125833
10,1,2011,43,47792.75,"B",126512
11,1,2011,43,22217.57,"A",207499
12,1,2011,43,18424.15,"B",112238
13,1,2011,43,61474.31,"A",219622
14,1,2011,43,40963.89,"A",200898
15,1,2011,43,17485.02,"B",123737
16,1,2011,43,13969.88,"B",57197
17,1,2011,43,28619.92,"B",93188
18,1,2011,43,26778.74,"B",120653
19,1,2011,43,24232.58,"A",203819
20,1,2011,43,48956.38,"A",203742
21,1,2011,43,18599.35,"B",140167
22,1,2011,43,28637.49,"B",119557
23,1,2011,43,50104.11,"B",114533
24,1,2011,43,19923.29,"A",203819
25,1,2011,43,30982.01,"B",128107
26,1,2011,43,22677.23,"A",152513
27,1,2011,43,42713.74,"A",204184
28,1,2011,43,23634.8,"A",206302
29,1,2011,43,16989.45,"B",93638
30,1,2011,43,9909.66,"C",42988
31,1,2011,43,19949.98,"A",203750
32,1,2011,43,30078.88,"A",203007
33,1,2011,43,3096.5,"A",39690
34,1,2011,43,24393.92,"A",158114
35,1,2011,43,21914.98,"B",103681
36,1,2011,43,2507.53,"A",39910
37,1,2011,43,14567.15,"C",39910
38,1,2011,43,8275.47,"C",39690
39,1,2011,43,34099.05,"A",184109
40,1,2011,43,23386.14,"A",155083
41,1,2011,43,32845.4,"A",196321
42,1,2011,43,10826.88,"C",39690
43,1,2011,43,7718.09,"C",41062
44,1,2011,43,11199.51,"C",39910
45,1,2011,43,20667.38,"B",118221
1,1,2012,43,27390.81,"A",151315
2,1,2012,43,41615.24,"A",202307
3,1,2012,43,11351.24,"B",37392
4,1,2012,43,57046.29,"A",205863
5,1,2012,43,12774.47,"B",34875
6,1,2012,43,30579.35,"A",202505
7,1,2012,43,10983.79,"B",70713
8,1,2012,43,21737.93,"A",155078
9,1,2012,43,20194.31,"B",125833
10,1,2012,43,58409.83,"B",126512
11,1,2012,43,23746.39,"A",207499
12,1,2012,43,25883.95,"B",112238
13,1,2012,43,73165.41,"A",219622
14,1,2012,43,48143.51,"A",200898
15,1,2012,43,21677.69,"B",123737
16,1,2012,43,13400.65,"B",57197
17,1,2012,43,39668.71,"B",93188
18,1,2012,43,35198.5,"B",120653
19,1,2012,43,33686.67,"A",203819
20,1,2012,43,55623.24,"A",203742
21,1,2012,43,17417.37,"B",140167
22,1,2012,43,38973,"B",119557
23,1,2012,43,57391.58,"B",114533
24,1,2012,43,26287.58,"A",203819
25,1,2012,43,35637.21,"B",128107
26,1,2012,43,23949.13,"A",152513
27,1,2012,43,52612.95,"A",204184
28,1,2012,43,23731.03,"A",206302
29,1,2012,43,22637.67,"B",93638
30,1,2012,43,12863.85,"C",42988
31,1,2012,43,22652.14,"A",203750
32,1,2012,43,40245.23,"A",203007
33,1,2012,43,3210.15,"A",39690
34,1,2012,43,25051.36,"A",158114
35,1,2012,43,25693.46,"B",103681
36,1,2012,43,2832.48,"A",39910
37,1,2012,43,16728.53,"C",39910
38,1,2012,43,9241.43,"C",39690
39,1,2012,43,47633.95,"A",184109
40,1,2012,43,24689.25,"A",155083
41,1,2012,43,39498.1,"A",196321
42,1,2012,43,13237.19,"C",39690
43,1,2012,43,10452.71,"C",41062
44,1,2012,43,13117.6,"C",39910
45,1,2012,43,27117.16,"B",118221
1,1,2010,44,38640.93,"A",151315
2,1,2010,44,56903.47,"A",202307
3,1,2010,44,11645.78,"B",37392
4,1,2010,44,77397.15,"A",205863
5,1,2010,44,12061.1,"B",34875
6,1,2010,44,37823.5,"A",202505
7,1,2010,44,14476.18,"B",70713
8,1,2010,44,28961.61,"A",155078
9,1,2010,44,22080.96,"B",125833
10,1,2010,44,83211.42,"B",126512
11,1,2010,44,36612.45,"A",207499
12,1,2010,44,32760.45,"B",112238
13,1,2010,44,104366.18,"A",219622
14,1,2010,44,88190.46,"A",200898
15,1,2010,44,28335.25,"B",123737
16,1,2010,44,20502.3,"B",57197
17,1,2010,44,45482.34,"B",93188
18,1,2010,44,51223.45,"B",120653
19,1,2010,44,46938,"A",203819
20,1,2010,44,73211.05,"A",203742
21,1,2010,44,28597.36,"B",140167
22,1,2010,44,59409.05,"B",119557
23,1,2010,44,62570.66,"B",114533
24,1,2010,44,38229.54,"A",203819
25,1,2010,44,48531.39,"B",128107
26,1,2010,44,30424.04,"A",152513
27,1,2010,44,79865.16,"A",204184
28,1,2010,44,37481.03,"A",206302
29,1,2010,44,31384.9,"B",93638
30,1,2010,44,17829.05,"C",42988
31,1,2010,44,30125.13,"A",203750
32,1,2010,44,51606.4,"A",203007
33,1,2010,44,2374.56,"A",39690
34,1,2010,44,32790.22,"A",158114
35,1,2010,44,42092.63,"B",103681
36,1,2010,44,2813.9,"A",39910
37,1,2010,44,21925.88,"C",39910
38,1,2010,44,10783.81,"C",39690
39,1,2010,44,54033.43,"A",184109
40,1,2010,44,31603.21,"A",155083
41,1,2010,44,49109.38,"A",196321
42,1,2010,44,14631.5,"C",39690
43,1,2010,44,16761.88,"C",41062
44,1,2010,44,16681.37,"C",39910
45,1,2010,44,38600.89,"B",118221
1,1,2011,44,31579.9,"A",151315
2,1,2011,44,43490.95,"A",202307
3,1,2011,44,11932.26,"B",37392
4,1,2011,44,64829.37,"A",205863
5,1,2011,44,12507.77,"B",34875
6,1,2011,44,36773.87,"A",202505
7,1,2011,44,12416.52,"B",70713
8,1,2011,44,24531.27,"A",155078
9,1,2011,44,17950.88,"B",125833
10,1,2011,44,68491.28,"B",126512
11,1,2011,44,30383.6,"A",207499
12,1,2011,44,27969.12,"B",112238
13,1,2011,44,83303.04,"A",219622
14,1,2011,44,70912.19,"A",200898
15,1,2011,44,23771.49,"B",123737
16,1,2011,44,17275.52,"B",57197
17,1,2011,44,42950.66,"B",93188
18,1,2011,44,41822.72,"B",120653
19,1,2011,44,37506.6,"A",203819
20,1,2011,44,68113.21,"A",203742
21,1,2011,44,22204.85,"B",140167
22,1,2011,44,47890.39,"B",119557
23,1,2011,44,67942.29,"B",114533
24,1,2011,44,30281.63,"A",203819
25,1,2011,44,40619.89,"B",128107
26,1,2011,44,28688.24,"A",152513
27,1,2011,44,64656.1,"A",204184
28,1,2011,44,32521.56,"A",206302
29,1,2011,44,26062.73,"B",93638
30,1,2011,44,13070.45,"C",42988
31,1,2011,44,25616.09,"A",203750
32,1,2011,44,45314.44,"A",203007
33,1,2011,44,2871.46,"A",39690
34,1,2011,44,30183.41,"A",158114
35,1,2011,44,29066.51,"B",103681
36,1,2011,44,2269.77,"A",39910
37,1,2011,44,19003.22,"C",39910
38,1,2011,44,10355.11,"C",39690
39,1,2011,44,51024.43,"A",184109
40,1,2011,44,28895.87,"A",155083
41,1,2011,44,44350.96,"A",196321
42,1,2011,44,13620.98,"C",39690
43,1,2011,44,10706.43,"C",41062
44,1,2011,44,14246.84,"C",39910
45,1,2011,44,30818.55,"B",118221
1,1,2010,45,34238.88,"A",151315
2,1,2010,45,46198.84,"A",202307
3,1,2010,45,14326.87,"B",37392
4,1,2010,45,48727.62,"A",205863
5,1,2010,45,11137.94,"B",34875
6,1,2010,45,34633.25,"A",202505
7,1,2010,45,12744.21,"B",70713
8,1,2010,45,24364.54,"A",155078
9,1,2010,45,18538.13,"B",125833
10,1,2010,45,68006.65,"B",126512
11,1,2010,45,34087.46,"A",207499
12,1,2010,45,36945.66,"B",112238
13,1,2010,45,54108.64,"A",219622
14,1,2010,45,52501.8,"A",200898
15,1,2010,45,21450.6,"B",123737
16,1,2010,45,12610.92,"B",57197
17,1,2010,45,27549.96,"B",93188
18,1,2010,45,37585.01,"B",120653
19,1,2010,45,39237.84,"A",203819
20,1,2010,45,50538.24,"A",203742
21,1,2010,45,25975.14,"B",140167
22,1,2010,45,34369.03,"B",119557
23,1,2010,45,40480.26,"B",114533
24,1,2010,45,28186.21,"A",203819
25,1,2010,45,29886.88,"B",128107
26,1,2010,45,26481.58,"A",152513
27,1,2010,45,52695.88,"A",204184
28,1,2010,45,42595.49,"A",206302
29,1,2010,45,28248.26,"B",93638
30,1,2010,45,22380.12,"C",42988
31,1,2010,45,30647.09,"A",203750
32,1,2010,45,34802.68,"A",203007
33,1,2010,45,3819.84,"A",39690
34,1,2010,45,29862.42,"A",158114
35,1,2010,45,22610.72,"B",103681
36,1,2010,45,3816.6,"A",39910
37,1,2010,45,23144.68,"C",39910
38,1,2010,45,11795.05,"C",39690
39,1,2010,45,31729.41,"A",184109
